counter_id,queue_length,status,processing_rate,delay,capacity,neighbor_counter_id,distance,reroute_capacity,is_connected
E,28,1,2,5,36,A,0.56,14,1
A,37,1,1.49,6,58,D,0.8,12,1
A,37,1,1.49,6,58,E,4.71,15,1
B,35,0,3.26,24,39,A,1.72,7,1
B,35,0,3.26,24,39,D,1.76,9,1
C,7,0,2.23,17,53,B,4.81,12,1
C,7,0,2.23,17,53,D,4.6,7,1
D,4,0,2.56,1,56,A,3.95,5,1
D,4,0,2.56,1,56,C,2.77,19,1
D,4,0,2.56,1,56,B,0.88,16,1
D,4,0,2.56,1,56,E,2.79,9,1
E,17,0,1.81,3,30,D,1.62,9,1
E,17,0,1.81,3,30,B,0.75,11,1
E,17,0,1.81,3,30,C,2.39,16,1
A,23,1,3,7,32,C,2.5,16,1
A,23,1,3,7,32,D,4.92,12,1
A,23,1,3,7,32,E,4.91,19,1
B,49,1,2.88,7,59,D,4.81,20,1
B,49,1,2.88,7,59,C,3.12,12,1
B,49,1,2.88,7,59,A,1.92,10,1
C,23,1,3.83,22,60,E,3.54,18,1
C,23,1,3.83,22,60,B,0.59,12,1
C,23,1,3.83,22,60,A,0.55,14,1
D,30,1,4.05,17,40,E,3.6,7,1
D,30,1,4.05,17,40,A,1.64,14,1
D,30,1,4.05,17,40,B,4.33,6,1
D,30,1,4.05,17,40,C,4.98,10,1
E,9,1,2.65,20,55,B,2.61,17,1
E,9,1,2.65,20,55,C,4.83,7,1
A,2,1,1.11,2,53,C,2.24,18,1
A,2,1,1.11,2,53,B,3.37,14,1
A,2,1,1.11,2,53,D,4.46,8,1
A,2,1,1.11,2,53,E,2.94,14,1
B,9,0,4.47,27,49,D,1.43,16,1
B,9,0,4.47,27,49,C,1.95,20,1
C,13,1,1.58,1,44,B,4.27,15,1
C,13,1,1.58,1,44,A,3.06,9,1
D,28,1,1.38,17,56,E,4.17,7,1
D,28,1,1.38,17,56,C,3.33,5,1
E,19,1,3.85,24,59,A,1.31,12,1
E,19,1,3.85,24,59,C,1.2,18,1
E,19,1,3.85,24,59,B,3.17,5,1
E,19,1,3.85,24,59,D,2.6,14,1
A,26,0,4.6,3,35,C,1.56,18,1
A,26,0,4.6,3,35,B,2.81,10,1
A,26,0,4.6,3,35,D,4.99,16,1
B,47,0,2.88,22,44,E,2.24,13,1
B,47,0,2.88,22,44,D,1.66,16,1
B,47,0,2.88,22,44,C,4.6,19,1
B,47,0,2.88,22,44,A,0.65,8,1
C,47,0,2.9,7,56,D,4.31,6,1
C,47,0,2.9,7,56,B,4.71,16,1
C,47,0,2.9,7,56,A,2.25,5,1
C,47,0,2.9,7,56,E,3.43,11,1
D,32,1,4.23,14,37,E,0.95,12,1
D,32,1,4.23,14,37,C,4.05,15,1
D,32,1,4.23,14,37,A,4.54,8,1
E,49,1,3.14,1,49,C,2.14,15,1
E,49,1,3.14,1,49,D,4.54,20,1
A,14,0,1.52,11,56,B,3.67,6,1
A,14,0,1.52,11,56,E,3.78,16,1
B,50,1,1.33,1,44,D,3.56,16,1
B,50,1,1.33,1,44,A,3.3,11,1
B,50,1,1.33,1,44,C,0.64,11,1
C,34,0,3.84,7,36,E,3.74,17,1
C,34,0,3.84,7,36,B,4.54,11,1
C,34,0,3.84,7,36,A,4.97,18,1
C,34,0,3.84,7,36,D,3.57,13,1
D,24,1,3.63,15,46,B,4.54,5,1
D,24,1,3.63,15,46,C,3.46,6,1
E,26,1,3.86,29,48,C,1.78,10,1
E,26,1,3.86,29,48,D,4.57,16,1
E,26,1,3.86,29,48,B,1.17,15,1
A,21,1,1.17,28,57,E,2.94,15,1
A,21,1,1.17,28,57,B,4.92,9,1
A,21,1,1.17,28,57,C,4.57,7,1
B,33,1,2.32,11,59,E,1.32,19,1
B,33,1,2.32,11,59,C,3.57,5,1
B,33,1,2.32,11,59,D,1.92,12,1
C,8,0,3.22,22,44,B,3.55,15,1
C,8,0,3.22,22,44,E,1.59,6,1
C,8,0,3.22,22,44,A,2.14,14,1
D,24,1,1.27,27,48,C,4.36,11,1
D,24,1,1.27,27,48,E,1.18,16,1
D,24,1,1.27,27,48,A,4.76,20,1
D,24,1,1.27,27,48,B,0.88,19,1
E,0,1,3.24,9,31,D,4.64,6,1
E,0,1,3.24,9,31,C,3.56,5,1
A,1,1,1.62,17,55,B,1.9,15,1
A,1,1,1.62,17,55,D,2.04,10,1
A,1,1,1.62,17,55,E,1.56,11,1
B,23,1,2.63,26,38,C,2.97,11,1
B,23,1,2.63,26,38,E,2.14,13,1
C,50,0,3.98,8,46,D,2.07,15,1
C,50,0,3.98,8,46,B,2.57,9,1
C,50,0,3.98,8,46,A,3.8,17,1
D,0,0,3.56,25,35,C,4.46,8,1
D,0,0,3.56,25,35,B,2.82,6,1
D,0,0,3.56,25,35,E,4.55,20,1
D,0,0,3.56,25,35,A,0.68,20,1
E,20,1,1.35,28,58,C,4.51,15,1
E,20,1,1.35,28,58,A,3.79,14,1
E,20,1,1.35,28,58,D,2.65,5,1
E,20,1,1.35,28,58,B,1.48,16,1
A,21,1,2.86,21,60,C,0.53,14,1
A,21,1,2.86,21,60,E,1.33,7,1
B,39,1,4.39,22,52,A,4.83,13,1
B,39,1,4.39,22,52,C,3.09,17,1
C,7,1,3.95,26,55,E,4.28,11,1
C,7,1,3.95,26,55,A,2.33,7,1
D,29,1,1.79,8,45,B,4.86,6,1
D,29,1,1.79,8,45,E,3.75,16,1
E,32,1,3.25,15,44,C,3.33,9,1
E,32,1,3.25,15,44,B,4.53,6,1
E,32,1,3.25,15,44,A,4.16,5,1
A,8,0,1.01,21,57,D,4.63,16,1
A,8,0,1.01,21,57,E,1.18,15,1
B,37,1,3.55,12,37,A,2.82,17,1
B,37,1,3.55,12,37,C,4.98,10,1
B,37,1,3.55,12,37,E,2.38,8,1
C,40,0,2.87,13,38,B,2.04,10,1
C,40,0,2.87,13,38,A,3.05,19,1
D,20,1,2.25,29,52,B,4.12,5,1
D,20,1,2.25,29,52,E,2.59,16,1
D,20,1,2.25,29,52,C,3.36,12,1
D,20,1,2.25,29,52,A,1.26,8,1
E,13,1,1.88,4,36,A,3.74,18,1
E,13,1,1.88,4,36,C,1.05,16,1
A,0,0,3.45,15,48,C,3.8,11,1
A,0,0,3.45,15,48,E,4.93,17,1
A,0,0,3.45,15,48,D,0.95,20,1
A,0,0,3.45,15,48,B,4.01,10,1
B,37,0,3.12,1,30,C,3.99,9,1
B,37,0,3.12,1,30,E,2.84,13,1
C,39,0,4.88,22,46,B,0.8,16,1
C,39,0,4.88,22,46,D,2.39,14,1
C,39,0,4.88,22,46,A,3.09,17,1
D,37,1,3.36,1,30,C,0.63,19,1
D,37,1,3.36,1,30,E,0.69,7,1
D,37,1,3.36,1,30,B,3.8,13,1
E,27,0,3.99,18,55,B,2.42,19,1
E,27,0,3.99,18,55,D,1.08,16,1
E,27,0,3.99,18,55,C,3.22,7,1
E,27,0,3.99,18,55,A,1.11,18,1
A,46,0,4.17,9,41,B,0.78,19,1
A,46,0,4.17,9,41,D,3.83,16,1
A,46,0,4.17,9,41,E,3.66,6,1
A,46,0,4.17,9,41,C,4.15,20,1
B,43,0,2.42,8,37,D,3.34,7,1
B,43,0,2.42,8,37,A,2.56,5,1
C,16,0,1.73,24,32,B,2.95,16,1
C,16,0,1.73,24,32,D,2.15,16,1
C,16,0,1.73,24,32,A,4.02,20,1
C,16,0,1.73,24,32,E,0.56,14,1
D,17,1,1.08,18,32,C,3.91,14,1
D,17,1,1.08,18,32,B,3.76,11,1
E,14,1,3.62,15,57,B,2.63,13,1
E,14,1,3.62,15,57,C,2.9,8,1
E,14,1,3.62,15,57,A,1.61,10,1
E,14,1,3.62,15,57,D,3.26,19,1
A,21,0,3.33,0,33,C,1.84,6,1
A,21,0,3.33,0,33,E,1.33,8,1
B,17,0,3.74,27,49,C,1.9,19,1
B,17,0,3.74,27,49,D,1.5,19,1
B,17,0,3.74,27,49,A,3.72,18,1
C,28,1,2.78,7,40,B,0.65,17,1
C,28,1,2.78,7,40,D,2.85,14,1
D,29,0,3.06,22,50,B,4.29,8,1
D,29,0,3.06,22,50,A,3.24,11,1
D,29,0,3.06,22,50,C,1.21,8,1
D,29,0,3.06,22,50,E,1.93,17,1
E,10,0,1.26,25,42,A,3.92,18,1
E,10,0,1.26,25,42,C,3.58,8,1
E,10,0,1.26,25,42,D,4.16,11,1
A,30,0,2.47,1,52,C,0.86,9,1
A,30,0,2.47,1,52,D,1.35,18,1
A,30,0,2.47,1,52,B,1.79,9,1
B,47,1,3.41,11,48,C,4.51,7,1
B,47,1,3.41,11,48,E,4.48,10,1
B,47,1,3.41,11,48,D,2.45,18,1
B,47,1,3.41,11,48,A,4.1,10,1
C,10,0,1.79,21,44,E,4.05,18,1
C,10,0,1.79,21,44,D,3.89,19,1
D,14,1,2.98,30,34,B,4.92,15,1
D,14,1,2.98,30,34,C,1.62,7,1
D,14,1,2.98,30,34,A,2.98,13,1
D,14,1,2.98,30,34,E,4.26,10,1
E,25,0,1.74,6,59,C,0.83,5,1
E,25,0,1.74,6,59,B,3.29,15,1
A,40,1,4.82,29,46,D,1.7,19,1
A,40,1,4.82,29,46,C,2.82,19,1
A,40,1,4.82,29,46,E,1.8,12,1
B,34,0,4.65,20,35,A,2.67,15,1
B,34,0,4.65,20,35,E,1.08,13,1
B,34,0,4.65,20,35,D,3.99,15,1
B,34,0,4.65,20,35,C,4.98,15,1
C,36,1,4.76,22,56,D,4.77,17,1
C,36,1,4.76,22,56,A,2.86,15,1
C,36,1,4.76,22,56,B,4.03,17,1
C,36,1,4.76,22,56,E,1.38,5,1
D,28,0,3.62,21,42,A,1.81,7,1
D,28,0,3.62,21,42,B,1.21,6,1
D,28,0,3.62,21,42,C,3.09,16,1
E,15,1,3.85,10,47,C,2.4,10,1
E,15,1,3.85,10,47,B,0.82,10,1
E,15,1,3.85,10,47,D,1.26,12,1
A,22,1,3.06,1,56,E,2.83,12,1
A,22,1,3.06,1,56,B,4.39,19,1
A,22,1,3.06,1,56,D,0.54,15,1
B,26,1,1.3,19,53,C,2.76,14,1
B,26,1,1.3,19,53,D,0.7,17,1
B,26,1,1.3,19,53,A,4.32,7,1
C,29,0,1.7,12,56,B,1.89,6,1
C,29,0,1.7,12,56,E,1.27,5,1
C,29,0,1.7,12,56,A,2.84,10,1
C,29,0,1.7,12,56,D,2.55,9,1
D,11,1,3.24,17,48,B,2.2,18,1
D,11,1,3.24,17,48,E,1.52,8,1
D,11,1,3.24,17,48,A,1.11,7,1
E,10,0,4.6,10,55,D,1.9,11,1
E,10,0,4.6,10,55,C,3.4,9,1
A,9,0,3.09,25,45,D,2.22,15,1
A,9,0,3.09,25,45,C,1.3,14,1
A,9,0,3.09,25,45,B,4.75,16,1
B,40,1,3.62,20,36,D,3.43,10,1
B,40,1,3.62,20,36,C,2.14,8,1
C,44,1,4.37,8,45,E,3.96,14,1
C,44,1,4.37,8,45,D,1.23,19,1
C,44,1,4.37,8,45,A,3.37,17,1
D,38,0,3.54,16,31,A,3.92,20,1
D,38,0,3.54,16,31,E,4.14,15,1
E,18,1,1.85,1,47,A,4.9,8,1
E,18,1,1.85,1,47,B,3.97,16,1
E,18,1,1.85,1,47,C,1.73,13,1
E,18,1,1.85,1,47,D,1.57,19,1
A,32,1,3.07,8,45,C,3.08,14,1
A,32,1,3.07,8,45,D,1.39,15,1
A,32,1,3.07,8,45,B,4.68,6,1
A,32,1,3.07,8,45,E,3.22,10,1
B,35,1,3.17,8,32,C,2.93,14,1
B,35,1,3.17,8,32,D,4.53,14,1
B,35,1,3.17,8,32,E,1.86,17,1
C,42,0,1.72,23,45,A,2.52,11,1
C,42,0,1.72,23,45,B,0.66,14,1
D,23,1,3.6,3,55,B,0.83,7,1
D,23,1,3.6,3,55,A,3.04,11,1
E,11,1,1.5,1,41,C,3.35,5,1
E,11,1,1.5,1,41,B,1.2,15,1
E,11,1,1.5,1,41,A,0.76,13,1
A,17,1,4.3,21,58,B,2.47,15,1
A,17,1,4.3,21,58,D,0.66,15,1
A,17,1,4.3,21,58,C,0.57,11,1
B,13,0,1.02,12,58,C,1.95,14,1
B,13,0,1.02,12,58,E,1.1,7,1
C,28,1,2.8,6,36,E,4.41,11,1
C,28,1,2.8,6,36,B,2.06,15,1
C,28,1,2.8,6,36,D,2.3,8,1
D,8,0,2.21,24,36,E,4.04,13,1
D,8,0,2.21,24,36,B,1.05,8,1
E,25,1,3.98,25,39,A,2.57,15,1
E,25,1,3.98,25,39,D,3.8,18,1
E,25,1,3.98,25,39,B,4.87,17,1
A,39,1,4.17,7,53,C,4.39,16,1
A,39,1,4.17,7,53,E,3.77,5,1
A,39,1,4.17,7,53,D,0.57,5,1
B,9,1,1.86,13,47,D,1.36,5,1
B,9,1,1.86,13,47,E,0.53,11,1
B,9,1,1.86,13,47,C,2.02,13,1
B,9,1,1.86,13,47,A,4.64,8,1
C,8,1,3.94,28,58,D,3.13,9,1
C,8,1,3.94,28,58,A,1.68,10,1
C,8,1,3.94,28,58,B,1.85,6,1
C,8,1,3.94,28,58,E,3.55,20,1
D,49,1,2.9,4,31,C,3.59,16,1
D,49,1,2.9,4,31,A,4.26,14,1
D,49,1,2.9,4,31,E,3.48,12,1
E,0,0,3.41,5,39,C,4.98,9,1
E,0,0,3.41,5,39,A,3.77,15,1
E,0,0,3.41,5,39,D,4.84,8,1
A,22,1,4.85,12,59,E,3.78,10,1
A,22,1,4.85,12,59,C,2.76,14,1
A,22,1,4.85,12,59,B,3.6,6,1
A,22,1,4.85,12,59,D,2.96,13,1
B,28,1,3.62,19,50,A,4.77,7,1
B,28,1,3.62,19,50,C,3.93,11,1
B,28,1,3.62,19,50,D,0.54,9,1
C,18,1,3.93,15,40,A,3.69,7,1
C,18,1,3.93,15,40,E,2.99,12,1
D,24,1,2.74,21,33,B,3.02,10,1
D,24,1,2.74,21,33,C,4.64,6,1
E,45,0,1.08,18,40,D,3,11,1
E,45,0,1.08,18,40,A,4.36,14,1
E,45,0,1.08,18,40,B,2.03,16,1
E,45,0,1.08,18,40,C,4.87,20,1
A,24,0,4.65,4,44,E,1.59,17,1
A,24,0,4.65,4,44,C,3.42,18,1
A,24,0,4.65,4,44,B,4.48,14,1
B,6,0,1.66,11,41,E,4.84,15,1
B,6,0,1.66,11,41,C,1.72,19,1
C,26,1,3.73,15,48,D,0.71,8,1
C,26,1,3.73,15,48,A,1.08,6,1
D,1,1,1.66,24,30,A,2.02,19,1
D,1,1,1.66,24,30,C,2.77,14,1
E,27,1,1.08,26,57,B,0.86,11,1
E,27,1,1.08,26,57,D,1.05,8,1
E,27,1,1.08,26,57,C,3.65,16,1
E,27,1,1.08,26,57,A,2.4,20,1
A,49,0,4.33,19,41,C,0.85,10,1
A,49,0,4.33,19,41,B,2.17,7,1
A,49,0,4.33,19,41,E,3.77,12,1
A,49,0,4.33,19,41,D,4.52,8,1
B,15,1,3.89,29,35,E,1.28,5,1
B,15,1,3.89,29,35,C,2.97,14,1
C,28,0,3.56,17,44,A,2.92,5,1
C,28,0,3.56,17,44,D,3.54,10,1
C,28,0,3.56,17,44,E,3.77,5,1
C,28,0,3.56,17,44,B,1.74,13,1
D,50,1,3.05,14,35,C,1.09,5,1
D,50,1,3.05,14,35,A,3.04,13,1
D,50,1,3.05,14,35,B,3.53,6,1
D,50,1,3.05,14,35,E,3.14,9,1
E,8,1,3.55,0,33,C,1.05,15,1
E,8,1,3.55,0,33,B,3.1,20,1
E,8,1,3.55,0,33,D,1.92,9,1
E,8,1,3.55,0,33,A,3.72,20,1
A,42,1,4.99,13,52,D,3.22,7,1
A,42,1,4.99,13,52,B,3.41,5,1
B,0,1,1.04,24,60,A,4.94,16,1
B,0,1,1.04,24,60,C,4.43,11,1
C,45,1,1.78,7,44,B,2.83,18,1
C,45,1,1.78,7,44,A,3.57,15,1
C,45,1,1.78,7,44,E,2.43,18,1
C,45,1,1.78,7,44,D,4.32,18,1
D,15,0,4.07,13,31,B,1.85,13,1
D,15,0,4.07,13,31,A,3.78,14,1
D,15,0,4.07,13,31,E,1.88,11,1
D,15,0,4.07,13,31,C,1.5,16,1
E,15,0,4.44,28,49,C,3.37,14,1
E,15,0,4.44,28,49,A,4.34,14,1
E,15,0,4.44,28,49,D,2.04,18,1
A,27,1,2.62,11,36,E,1.21,5,1
A,27,1,2.62,11,36,D,2.64,8,1
A,27,1,2.62,11,36,B,2.25,10,1
A,27,1,2.62,11,36,C,4.23,8,1
B,36,1,2.51,27,60,D,3.25,8,1
B,36,1,2.51,27,60,C,1.68,8,1
C,40,0,1.07,26,39,D,1.58,8,1
C,40,0,1.07,26,39,B,2.72,13,1
C,40,0,1.07,26,39,E,4.01,17,1
C,40,0,1.07,26,39,A,3.53,6,1
D,30,1,1.27,29,51,E,1.17,17,1
D,30,1,1.27,29,51,B,3.45,14,1
D,30,1,1.27,29,51,A,2.77,7,1
E,18,0,2.91,21,53,A,3.77,8,1
E,18,0,2.91,21,53,D,0.58,5,1
E,18,0,2.91,21,53,C,4.15,11,1
E,18,0,2.91,21,53,B,4.24,8,1
A,47,0,3.62,23,30,D,2.08,6,1
A,47,0,3.62,23,30,E,0.83,10,1
A,47,0,3.62,23,30,C,2.51,18,1
A,47,0,3.62,23,30,B,3.78,6,1
B,2,1,3.07,27,37,C,4.35,15,1
B,2,1,3.07,27,37,D,3.5,15,1
B,2,1,3.07,27,37,E,1.27,10,1
B,2,1,3.07,27,37,A,3.09,14,1
C,38,1,4.21,16,41,B,3.37,7,1
C,38,1,4.21,16,41,A,2.74,17,1
D,22,0,3.06,0,48,C,0.63,12,1
D,22,0,3.06,0,48,A,3.82,6,1
D,22,0,3.06,0,48,B,1.88,8,1
D,22,0,3.06,0,48,E,2.68,5,1
E,29,0,4.01,10,57,D,0.54,12,1
E,29,0,4.01,10,57,B,3.25,18,1
A,16,1,5,12,38,C,2.31,10,1
A,16,1,5,12,38,E,1.74,16,1
B,12,1,3.54,2,41,E,4.32,7,1
B,12,1,3.54,2,41,A,4.51,12,1
B,12,1,3.54,2,41,D,1.16,11,1
B,12,1,3.54,2,41,C,1.85,5,1
C,36,0,4.84,16,31,B,2.44,11,1
C,36,0,4.84,16,31,E,0.73,19,1
C,36,0,4.84,16,31,A,3.96,9,1
C,36,0,4.84,16,31,D,3.94,19,1
D,41,0,2.83,16,38,A,3.29,5,1
D,41,0,2.83,16,38,E,2.77,8,1
D,41,0,2.83,16,38,B,3,8,1
D,41,0,2.83,16,38,C,3.63,5,1
E,43,1,1.71,4,46,A,2.44,9,1
E,43,1,1.71,4,46,D,4.52,17,1
A,13,0,2.05,2,55,C,4.52,13,1
A,13,0,2.05,2,55,B,1.04,20,1
A,13,0,2.05,2,55,E,2.26,12,1
B,48,0,4.54,12,50,A,1.11,12,1
B,48,0,4.54,12,50,D,1.78,6,1
C,20,0,4.65,11,35,E,2.39,17,1
C,20,0,4.65,11,35,B,1.44,19,1
C,20,0,4.65,11,35,A,1.26,14,1
C,20,0,4.65,11,35,D,2.44,14,1
D,21,0,4.82,21,40,B,3.31,13,1
D,21,0,4.82,21,40,A,3.97,14,1
D,21,0,4.82,21,40,E,3.64,15,1
D,21,0,4.82,21,40,C,0.88,18,1
E,40,0,4.62,28,41,B,1.61,20,1
E,40,0,4.62,28,41,A,4.41,6,1
E,40,0,4.62,28,41,D,1.44,6,1
E,40,0,4.62,28,41,C,1.72,16,1
A,41,0,3.29,16,31,B,4.82,12,1
A,41,0,3.29,16,31,E,1.96,15,1
A,41,0,3.29,16,31,D,1.81,5,1
A,41,0,3.29,16,31,C,4.38,18,1
B,35,0,1.33,14,41,A,4.66,10,1
B,35,0,1.33,14,41,C,2.24,10,1
B,35,0,1.33,14,41,E,4.52,8,1
B,35,0,1.33,14,41,D,2.12,14,1
C,49,0,1.55,4,59,A,3.84,9,1
C,49,0,1.55,4,59,B,3.6,20,1
C,49,0,1.55,4,59,D,1.91,8,1
D,49,1,1.24,3,34,C,2.03,8,1
D,49,1,1.24,3,34,B,4.42,8,1
D,49,1,1.24,3,34,A,1.71,5,1
E,26,1,4.75,28,59,B,3.05,5,1
E,26,1,4.75,28,59,D,4.85,18,1
A,36,1,1.27,22,44,D,4.4,10,1
A,36,1,1.27,22,44,C,2.1,19,1
A,36,1,1.27,22,44,B,3.92,5,1
B,12,0,3.3,6,46,A,3.36,9,1
B,12,0,3.3,6,46,C,1.88,17,1
B,12,0,3.3,6,46,E,4.23,12,1
B,12,0,3.3,6,46,D,1.03,19,1
C,32,0,1.29,19,40,D,1.32,6,1
C,32,0,1.29,19,40,E,4.82,8,1
D,5,1,1.8,4,40,B,4.83,11,1
D,5,1,1.8,4,40,C,0.98,14,1
D,5,1,1.8,4,40,E,1.93,19,1
D,5,1,1.8,4,40,A,4.34,20,1
E,15,0,4.22,21,44,D,3.81,8,1
E,15,0,4.22,21,44,C,3.61,14,1
A,44,1,4.6,28,40,E,1.8,8,1
A,44,1,4.6,28,40,B,4.15,16,1
B,40,0,3.62,17,38,D,1.39,13,1
B,40,0,3.62,17,38,A,2.18,18,1
B,40,0,3.62,17,38,E,1.67,20,1
B,40,0,3.62,17,38,C,3.43,13,1
C,36,1,1.7,3,59,D,2.3,16,1
C,36,1,1.7,3,59,E,3.36,15,1
D,38,0,4.04,15,59,C,2.46,6,1
D,38,0,4.04,15,59,E,3.38,18,1
D,38,0,4.04,15,59,A,3.06,5,1
E,14,0,1.63,10,32,B,1.03,12,1
E,14,0,1.63,10,32,D,4.19,12,1
E,14,0,1.63,10,32,A,3.52,14,1
A,16,0,1.37,24,58,B,3.91,15,1
A,16,0,1.37,24,58,C,3.11,15,1
B,25,1,3.54,1,42,A,2.25,12,1
B,25,1,3.54,1,42,D,1.54,6,1
C,4,1,4.28,21,34,B,1.45,14,1
C,4,1,4.28,21,34,A,0.65,11,1
D,1,1,1.73,15,51,E,2.56,20,1
D,1,1,1.73,15,51,C,1,14,1
D,1,1,1.73,15,51,B,1.53,19,1
D,1,1,1.73,15,51,A,1.47,16,1
E,35,1,1.67,23,59,A,1.2,8,1
E,35,1,1.67,23,59,C,3.74,18,1
E,35,1,1.67,23,59,B,2.5,18,1
A,47,1,1.71,0,49,C,0.57,19,1
A,47,1,1.71,0,49,B,3.11,13,1
A,47,1,1.71,0,49,D,4.29,12,1
B,42,0,1.73,19,55,E,1.15,6,1
B,42,0,1.73,19,55,A,4.04,19,1
B,42,0,1.73,19,55,C,1.57,6,1
B,42,0,1.73,19,55,D,4.62,16,1
C,20,0,3.6,8,47,E,3.52,17,1
C,20,0,3.6,8,47,B,3.97,12,1
D,20,0,1.5,13,49,E,2.08,18,1
D,20,0,1.5,13,49,C,4.52,8,1
D,20,0,1.5,13,49,B,0.57,8,1
D,20,0,1.5,13,49,A,0.81,7,1
E,39,1,1.99,0,54,B,3.53,12,1
E,39,1,1.99,0,54,C,1.41,15,1
E,39,1,1.99,0,54,D,1.77,14,1
A,38,0,4.63,3,60,E,3.09,9,1
A,38,0,4.63,3,60,D,2.34,5,1
A,38,0,4.63,3,60,B,3.67,11,1
B,33,1,4.51,1,40,A,3.59,19,1
B,33,1,4.51,1,40,C,2.89,12,1
B,33,1,4.51,1,40,D,3.08,17,1
B,33,1,4.51,1,40,E,1.43,14,1
C,5,0,3.38,17,31,B,1.55,5,1
C,5,0,3.38,17,31,E,1.91,20,1
C,5,0,3.38,17,31,D,2.5,15,1
D,19,1,4.14,28,52,C,3.59,14,1
D,19,1,4.14,28,52,A,3.9,15,1
D,19,1,4.14,28,52,B,4.27,9,1
E,11,0,3.51,13,31,B,3.35,19,1
E,11,0,3.51,13,31,D,4.32,11,1
A,39,0,1.34,30,39,C,4.65,19,1
A,39,0,1.34,30,39,D,3.08,13,1
A,39,0,1.34,30,39,E,1.09,11,1
A,39,0,1.34,30,39,B,3.86,11,1
B,44,0,4.48,29,30,E,1.51,10,1
B,44,0,4.48,29,30,D,4.72,9,1
B,44,0,4.48,29,30,A,1.62,18,1
C,48,1,1.09,1,47,E,4.52,10,1
C,48,1,1.09,1,47,B,1.43,17,1
C,48,1,1.09,1,47,A,2.5,15,1
C,48,1,1.09,1,47,D,2.24,17,1
D,38,1,2.49,30,34,B,1.08,15,1
D,38,1,2.49,30,34,C,2.33,10,1
D,38,1,2.49,30,34,A,0.64,6,1
D,38,1,2.49,30,34,E,2.25,8,1
E,2,0,1.28,23,46,A,1.58,20,1
E,2,0,1.28,23,46,C,3.17,18,1
A,37,0,1.57,13,39,C,4.74,18,1
A,37,0,1.57,13,39,E,1.85,15,1
A,37,0,1.57,13,39,B,3.5,18,1
A,37,0,1.57,13,39,D,1.44,18,1
B,25,1,1.12,24,48,C,1.46,13,1
B,25,1,1.12,24,48,D,3.42,5,1
C,45,0,2.58,18,49,A,4.78,20,1
C,45,0,2.58,18,49,B,3.04,16,1
C,45,0,2.58,18,49,E,4.29,18,1
C,45,0,2.58,18,49,D,3.17,8,1
D,50,1,3.83,14,53,B,2.96,9,1
D,50,1,3.83,14,53,C,4.77,16,1
E,21,0,3.85,6,47,B,2.39,15,1
E,21,0,3.85,6,47,D,3.17,12,1
E,21,0,3.85,6,47,A,1.37,16,1
E,21,0,3.85,6,47,C,3.42,7,1
A,24,0,3.34,25,48,E,2.39,12,1
A,24,0,3.34,25,48,C,0.9,20,1
A,24,0,3.34,25,48,D,3.64,12,1
A,24,0,3.34,25,48,B,4.78,11,1
B,3,0,2.8,11,40,A,1.04,18,1
B,3,0,2.8,11,40,D,3.52,13,1
C,38,1,4.04,0,47,A,1.9,5,1
C,38,1,4.04,0,47,D,2.59,7,1
D,40,1,1.2,11,35,C,2.5,20,1
D,40,1,1.2,11,35,E,3.57,15,1
D,40,1,1.2,11,35,A,1.49,12,1
E,18,0,2.01,21,45,A,2.95,5,1
E,18,0,2.01,21,45,B,3.39,18,1
E,18,0,2.01,21,45,D,0.77,12,1
A,3,0,4.41,2,34,D,4.97,19,1
A,3,0,4.41,2,34,C,4.3,11,1
B,45,1,3.08,8,34,E,4.41,15,1
B,45,1,3.08,8,34,D,4.49,5,1
C,36,1,4.13,21,60,B,3.36,11,1
C,36,1,4.13,21,60,E,3.13,12,1
C,36,1,4.13,21,60,D,1.95,13,1
C,36,1,4.13,21,60,A,0.84,16,1
D,46,1,1.56,5,40,A,1.6,9,1
D,46,1,1.56,5,40,E,3.6,17,1
D,46,1,1.56,5,40,C,2.23,19,1
E,37,0,1.53,4,31,C,0.54,10,1
E,37,0,1.53,4,31,A,3.09,18,1
A,49,0,2.16,0,32,C,2.02,5,1
A,49,0,2.16,0,32,D,0.61,6,1
A,49,0,2.16,0,32,B,3.31,18,1
A,49,0,2.16,0,32,E,2.46,9,1
B,45,0,3.45,24,52,D,0.64,13,1
B,45,0,3.45,24,52,A,1.47,15,1
B,45,0,3.45,24,52,E,3.62,8,1
C,36,0,2.33,14,30,A,2.62,6,1
C,36,0,2.33,14,30,E,1.61,19,1
C,36,0,2.33,14,30,B,1.47,9,1
C,36,0,2.33,14,30,D,4.87,8,1
D,45,0,3.3,14,34,E,1.27,8,1
D,45,0,3.3,14,34,A,1.28,5,1
D,45,0,3.3,14,34,B,1.68,19,1
D,45,0,3.3,14,34,C,2.26,9,1
E,11,1,2.08,3,31,C,2.93,6,1
E,11,1,2.08,3,31,D,1.82,7,1
E,11,1,2.08,3,31,A,1.75,14,1
A,19,0,3.48,19,32,C,1.43,16,1
A,19,0,3.48,19,32,D,1.1,19,1
A,19,0,3.48,19,32,E,0.91,19,1
A,19,0,3.48,19,32,B,3.41,16,1
B,37,1,3.04,16,54,E,1.81,16,1
B,37,1,3.04,16,54,C,4.35,13,1
B,37,1,3.04,16,54,D,4.99,11,1
B,37,1,3.04,16,54,A,0.99,16,1
